Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work
7589790328,"Aug 4, 2022, 4:38:21 AM",Wattbike Time Trial Stage,Ride,,2698,24.44,,,FALSE,,Colnago,activities/8095528528.tcx.gz,,8,2698,2698,24445.40039,12.51200008,9.060563087,0,,,,0,0,,,116,75.98999023,,,,232.8869476,764,,,,
7589876058,"Aug 6, 2022, 4:52:03 AM",Wattbike Solo Attack,Ride,,3079,24.75,,,FALSE,,Colnago,activities/8095625393.tcx.gz,,8,3079,3079,24756.7207,12.69400024,8.040506363,0,,,,0,0,,,119,90.92822266,,,,195.4170227,763,,,,
7602189992,"Aug 8, 2022, 7:51:35 AM",First ride back. Clavícula buena,Ride,,8003,52.13,,,FALSE,,Colnago,activities/8109518348.fit.gz,,8,8003,7834,52137.23047,17.96591759,6.655250072,974,962,17.20000076,472.3999939,28.66806984,-0.030688239,,,107,68.49016571,,,,184.7679901,1631,,33,,1453976
7613863998,"Aug 10, 2022, 6:50:07 AM",Morning Ride,Ride,,13734,89.33,,,FALSE,,Colnago,activities/8122417135.fit.gz,,8,13734,12786,89333.39844,17.49609375,6.986813545,1570,1560,14.60000038,832.2000122,42.79147339,-0.017462673,,,96,70.93408203,,,,191.1744537,2756,,33,,2464184
7629965036,"Aug 13, 2022, 5:18:13 AM",PNS saturday social. Getting there,Ride,,17024,105.18,,,FALSE,,Colnago,activities/8140282587.fit.gz,,8,17024,13577,105185.5391,19.84375,7.74733305,1611,1572,-12.19999981,805.7999878,21.09911537,0.02871117,,,125,74.08609772,,,,216.0931702,3271,,30,,2965392
7723434027,"Aug 30, 2022, 4:27:36 AM",Zwift - Mat Hayman Paris-Roubaix on Tick Tock in Watopia - lets try this return to riding again,Virtual Ride,,4534,38.27,,,FALSE,,Colnago,activities/8245501362.fit.gz,,8,4534,4534,38270.25781,16.46796799,8.440727234,418,0,0.800000012,131.8000031,13.50928593,0.029265547,,,240,84.72167969,,0,,184.0092773,795,,,,
7729149544,"Aug 31, 2022, 4:40:10 AM",Zwift - Zwift Academy Road 2020: Workout 5 | Primed FTP in Watopia,Virtual Ride,,2050,17.52,,,FALSE,,Colnago,activities/8251876292.fit.gz,,8,2050,1896,17525.45898,18.49804688,9.243386269,168,0,-6.199999809,57.79999924,11.01904678,0.192862272,,,240,76.20787048,,0,,215.0131836,390,,,,
7740233205,"Sep 2, 2022, 4:41:25 AM",Zwift - Nino Schurter - Punchy Climbs in Watopia,Virtual Ride,,2439,22.39,165,35,FALSE,,Colnago,activities/8264275841.fit.gz,,8,2439,2439,22389.07031,13.94609356,9.179611206,92,0,-6.199999809,20,6.666666031,0.004466465,,,240,81.39769745,,139.4755707,,191.6073914,445,,,35,
7745085215,"Sep 3, 2022, 5:16:35 AM",Zwift - Ramp Test in Watopia. Maybe a better warmup is needed,Virtual Ride,,1496,12.88,187,21,FALSE,,Colnago,activities/8269854338.fit.gz,,8,1496,1496,12886.60938,15.0779295,8.614044189,65,0,-6.199999809,23,6.415411472,-0.077599928,,,120,94.0626297,,137.266449,,161.2140961,229,,,21,
7756674703,"Sep 5, 2022, 5:01:27 AM",Zwift - Zwift Academy 2018 Workout #8: Lactate Shuttling in London,Virtual Ride,,3376,29.38,176,70,FALSE,,Colnago,activities/8283079846.fit.gz,,8,3376,3376,29381.14844,21.01367188,8.702946663,268,0,3,155.6000061,16.12829971,-0.01974055,,,240,84.58280945,,148.2472534,,198.4796906,640,,,70,
7762013840,"Sep 6, 2022, 4:57:59 AM",Zwift - The Gorby in Makuri Islands,Virtual Ride,,3597,32.69,,,FALSE,,Colnago,activities/8289073163.fit.gz,,8,3597,3597,32695.75977,15.64003944,9.089730263,374,0,121.8000031,191.3999939,9.153731346,0.048324294,,,120,78.51435089,,0,,202.017807,695,,,,
7767658066,"Sep 7, 2022, 5:13:23 AM",Zwift - The McCarthy Special in Watopia,Virtual Ride,,3605,34.7,,,FALSE,,Colnago,activities/8295369564.fit.gz,,8,3605,3605,34700.67188,14.46796894,9.625706673,142,0,-6.199999809,20,9.208623886,-0.002305432,,,120,80.98834229,,0,,212.6104889,732,,,,
7773268743,"Sep 8, 2022, 5:33:58 AM",Zwift - Zwift Academy Road: Workout 1 | VO2 Over/Unders in Watopia,Virtual Ride,,2965,27.95,,,FALSE,,Colnago,activities/8301716270.fit.gz,,8,2965,2965,27958.04102,14.00625038,9.429355621,105,0,-6.199999809,20,6.462763309,-0.025752878,,,120,88.37212372,,0,,195.8690033,554,,,,
7778283531,"Sep 9, 2022, 5:21:47 AM",Zwift - Zwift Academy Road: Workout 2 | Peak VO2 Intervals in Watopia,Virtual Ride,,3110,27.66,180,51,FALSE,,Colnago,activities/8307363981.fit.gz,,8,3110,3110,27664.38867,17.26992226,8.895301819,222,0,-6.199999809,131.8000031,11.15263081,0.044822969,,,240,90.12216949,,142.6878052,,195.7190247,581,,,51,
7788365961,"Sep 11, 2022, 5:16:26 AM",Zwift - The 6 Train in New York,Virtual Ride,,1210,10.97,168,14,FALSE,,Colnago,activities/8318808184.fit.gz,,8,1210,1210,10969.56055,15.89599609,9.065752029,135,0,4.400000095,46.20000076,10.61003113,-0.091161355,,,240,93.68264771,,135.2595062,,191.3264465,221,,,14,
7788401617,"Sep 11, 2022, 5:37:49 AM",Zwift - Ramp Test in Watopia. 4,Virtual Ride,,1203,11.59,186,24,FALSE,,Colnago,activities/8318851074.fit.gz,,8,1203,1203,11592.15039,12.24589825,9.636034966,53,0,12.60000038,41.79999924,7.225260258,0.248443976,,,120,90.2252121,,147.3015137,,219.7370148,251,,,24,
7794388845,"Sep 12, 2022, 4:56:22 AM",Zwift - Zwift Academy 2019 Semi-Finals Workout #1: Anaerobic Capacity Into VO2 in Watopia,Virtual Ride,,3161,28.97,183,51,FALSE,,Colnago,activities/8325682885.fit.gz,,8,3161,3123,28973.80859,14.97402382,9.277556419,167,0,-6.199999809,23,7.664700031,0.06488619,,,120,77.12600708,,141.8099365,,206.6515961,616,,,51,
7799525428,"Sep 13, 2022, 4:57:31 AM",Zwift - Legends and Lava in Watopia,Virtual Ride,,1243,10.68,170,11,FALSE,,Colnago,activities/8331431793.fit.gz,,8,1243,1243,10682.83984,16.50800705,8.594400406,115,0,1.200000048,57.79999924,10.67962837,0.01497729,,,120,83.43041229,,131.7377319,,167.2510071,199,,,11,
7800172237,"Sep 13, 2022, 8:00:36 AM",Zwift - Group Workout: English | Baseline Ride | ZA Road 2022 on Legends and Lava in Watopia,Virtual Ride,,3131,27.1,190,64,FALSE,,Colnago,activities/8332163203.fit.gz,,8,3131,3112,27101.50977,14.80429649,8.708711624,352,0,-6.400000095,131.8000031,11.07027721,0.155710891,,,240,94.78078461,,148.50177,,168.6954041,514,,,64,
7805263958,"Sep 14, 2022, 4:45:44 AM",Zwift - Zwift Academy Road: Workout 1 | Aerobic Conditioning in Watopia,Virtual Ride,,3328,31.69,175,76,FALSE,,Colnago,activities/8337835372.fit.gz,,8,3328,3328,31697.37109,14.33203125,9.524450302,132,0,-6.199999809,20,6.727105618,0.039119966,,,120,79.67292786,,150.5227051,,207.9948883,660,,,76,
7810528277,"Sep 15, 2022, 4:35:18 AM",Zwift - Zwift Academy Road: Workout 2 | FTP Short Blocks in Watopia,Virtual Ride,,3190,30.2,169,57,FALSE,,Colnago,activities/8343726025.fit.gz,,8,3190,3190,30208.83008,13.83193398,9.469852448,118,0,-6.199999809,20,6.289443493,0.015889393,,,120,87.37020874,,145.1932831,,208.2375336,634,,,57,
7816453063,"Sep 16, 2022, 7:24:36 AM",Vuelvo,Ride,,9453,57.82,,,FALSE,,Colnago,activities/8350380609.fit.gz,,8,9453,7558,57820.53125,18.68984413,7.650242329,1028,1011,9.800000191,481.6000061,28.37351036,-0.015219506,,,119,73.76138306,,,,225.3162384,1890,,26,,1716652
7820321836,"Sep 17, 2022, 4:41:27 AM",Zwift - Zwift Academy Road: Aerobic Capacity in Watopia,Virtual Ride,,4839,46.83,187,107,FALSE,,Colnago,activities/8354740593.fit.gz,,8,4839,4839,46836.08984,15.0078125,9.678877831,262,0,-6.199999809,23,6.80428791,0.001281064,,,120,85.55166626,,149.7851563,,217.3674469,1004,,,107,
7826261149,"Sep 18, 2022, 6:02:27 AM",Morning Ride,Ride,,9447,57.84,,,FALSE,,Colnago,activities/8361461263.fit.gz,,8,9447,8657,57844.98047,18.71171951,6.681873798,1026,1022,4.199999809,481,24.27187347,-0.030080397,,,125,69.36668396,,,,189.4307709,1842,,21,,1643233
7832328583,"Sep 19, 2022, 5:27:11 AM",Morning Ride,Ride,,19123,92.28,,,FALSE,,Colnago,activities/8368363776.fit.gz,,8,19123,15019,92279.97656,19.72968674,6.144215584,1716,1694,3.799999952,834.4000244,40.35733032,-0.007152148,,,118,65.44874573,,,,176.4086914,3015,,22,,2671380
7837280938,"Sep 20, 2022, 5:31:55 AM",Family ride Sa Calobra,Ride,,16993,72.71,,,FALSE,,Colnago,activities/8373932019.fit.gz,,8,16993,13934,72717.1875,20.06601524,5.218687057,2004,1986,3.200000048,842,39.68530655,-0.02062786,,,145,66.72091675,,,,173.28125,2745,,21,,2423592
7852702206,"Sep 23, 2022, 4:49:29 AM",Zwift - Zwift Academy Road: Glycolytic Capacity in Watopia,Virtual Ride,,4241,39.77,187,58,FALSE,,Colnago,activities/8391175481.fit.gz,,8,4241,4241,39769.65234,15.55234337,9.377423286,234,0,-6.199999809,23,7.015547752,0.033694036,,,160,79.4296875,,139.0075531,,201.4421844,816,,,58,
7857225471,"Sep 24, 2022, 4:56:46 AM",Zwift - Zwift Academy Road: Workout 3 | The Volcano in Watopia,Virtual Ride,,2909,27.86,173,48,FALSE,,Colnago,activities/8396280250.fit.gz,,8,2909,2909,27865.37891,15.11191368,9.579023361,155,0,-6.199999809,23,7.063194275,0.033733618,,,128,86.68715668,,142.8891907,,210.2092285,586,,,48,
7869229470,"Sep 26, 2022, 7:49:04 AM",Sa Colobra effort,Ride,,11634,70.6,,,FALSE,,Colnago,activities/8410019014.fit.gz,,8,11634,11318,70608.59375,18.00546837,6.238610744,2007,1990,7.800000191,846.5999756,38.00291061,-0.027192155,,,139,71.4967804,,,,214.4128571,2697,,20,,2437755
7873516956,"Sep 27, 2022, 7:25:02 AM",Zwift - Zwift Academy Road: Workout 4 | Depleting Workout in Watopia,Virtual Ride,,3014,26.98,160,40,FALSE,,Colnago,activities/8414812307.fit.gz,,8,3014,3014,26982.5293,16.3400383,8.952399254,324,0,2.200000048,131.8000031,11.3391819,-0.030390032,,,160,90.84182739,,137.8087006,,203.7432709,585,,,40,
7879163259,"Sep 28, 2022, 4:31:48 AM",First day back with PNS. Tough,Ride,Wind and wind. Great to be back,22525,137.18,,,FALSE,,Colnago,activities/8421088932.fit.gz,,8,22525,17796,137183.1563,18.93007851,7.708651066,1478,1493,24,510.3999939,41.32364655,0.004811085,,,109,73.76374054,,,,213.7890167,4205,,22,,3787144
7884578467,"Sep 29, 2022, 9:31:14 AM",Lunch Ride,Ride,,10624,51.87,,,FALSE,,Colnago,activities/8427139141.fit.gz,,8,10624,8359,51873.77734,19.53828049,6.205739498,989,997,24.79999924,493.6000061,46.05685425,-0.003084414,,,117,64.21458435,,,,176.9440308,1671,,25,,1479641
7892493929,"Oct 1, 2022, 5:23:02 AM",Zwift - Zwift Academy Road: Workout 5 | Pyramids in Watopia,Virtual Ride,,2809,23.79,169,25,FALSE,,Colnago,activities/8436026418.fit.gz,,8,2809,2779,23790.94922,17.71601486,8.560975075,286,0,1.200000048,57.79999924,12.77376461,0.02017574,,,146,81.67690277,,130.9751282,,194.8299103,517,,,25,
7904213201,"Oct 3, 2022, 7:28:19 AM",Morning Ride,Ride,,13602,88.22,,,FALSE,,Colnago,activities/8449345216.fit.gz,,8,13602,12004,88228.64844,18.78437424,7.349937439,1564,1565,19.20000076,845.7999878,32.59574509,-0.011334186,,,113,71.692276,,,,223.3913422,2962,,21,,2689891
7915641645,"Oct 5, 2022, 12:44:33 PM",Afternoon Ride,Ride,,7894,61.67,,,FALSE,,Colnago,activities/8462109601.fit.gz,,8,7894,7894,61673.96875,18.64374924,7.812765121,1091,1083,20.39999962,487.6000061,24.15103531,-0.013295724,,,101,71.40582275,,,,234.6651001,2039,,26,,1858648
7920197379,"Oct 6, 2022, 11:48:53 AM",Zwift - Zwift Academy Road: Workout 6 | Push the Pain Barrier in Watopia,Virtual Ride,,2914,25.8,171,33,FALSE,,Colnago,activities/8467223123.fit.gz,,8,2914,2914,25800.95117,18.12187576,8.854135513,305,0,1.200000048,57.79999924,11.90696526,0.038758263,,,142,87.79347229,,137.0532532,,190.1271057,530,,,33,
7920510997,"Oct 6, 2022, 1:00:32 PM",Zwift - Group Workout: English | Finish Line Ride | ZA Road 2022 on Legends and Lava in Watopia,Virtual Ride,,2917,26.34,191,53,FALSE,,Colnago,activities/8467574322.fit.gz,,8,2917,2917,26340.55859,15.08789063,9.030016899,352,0,-6.400000095,131.8000031,10.64726448,0.261953443,,,137,90.15846252,,145.7216339,,189.0284576,594,,,53,
7929689196,"Oct 8, 2022, 5:34:22 AM",PNS saturday,Ride,,19013,118.85,,,FALSE,,Colnago,activities/8477985282.fit.gz,,8,19013,15467,118851.3203,19.79999924,7.684186935,1731,1726,1.600000024,840.4000244,49.42085266,-0.004543493,,,113,72.85154724,,,,223.2110748,3816,,21,,3459161
7940329281,"Oct 10, 2022, 7:31:55 AM",Pre Masters spin,Ride,,8490,52.52,,,FALSE,,Colnago,activities/8490160502.fit.gz,,8,8490,8463,52526.14844,17.734375,6.206563473,998,992,20.79999924,482.2000122,21.4325943,-0.013326696,,,111,64.102211,,,,143.9703674,1416,,22,,1222036
7945419191,"Oct 11, 2022, 9:32:41 AM",Lunch Ride,Ride,,2701,16.24,,,FALSE,,Colnago,activities/8495888252.fit.gz,,8,2701,2234,16244.88965,15.26601601,7.271660328,116,152,24.79999924,129.6000061,9.792985916,-0.254849374,,,90,65.13313293,,,,142.8232117,372,,26,,320656
7946005718,"Oct 11, 2022, 10:31:02 AM",Mallorca masters stage 1,Ride,,6650,85.7,,,FALSE,,Colnago,activities/8496541688.fit.gz,,8,6650,6650,85703.85938,18.87968826,12.88779831,286,403,-16,137.1999969,25.81262589,-0.159386054,,,113,79.48734283,,,,204.6277618,1550,,26,,1399958
7950999559,"Oct 12, 2022, 10:23:09 AM",Lunch Ride,Ride,,1395,9.85,,,FALSE,,Colnago,activities/8502115702.fit.gz,,8,1395,1254,9850.719727,15.3379879,7.855438232,102,101,111.1999969,165.8000031,11.4285717,0.008121265,,,93,68.05679321,,,,162.1023254,232,,23,,203086
7951236059,"Oct 12, 2022, 11:01:35 AM",Masters stage 2 TT,Ride,,2180,9.31,,,FALSE,,Colnago,activities/8502382202.fit.gz,,8,2180,1501,9315.429688,11.5959959,6.206149101,237,228,144.8000031,373,44.58098602,-0.019322813,,,105,73.87597656,,,,181.9404297,308,,27,,273415
7956395104,"Oct 13, 2022, 9:13:28 AM",Masters stage 3. Rápido. ,Ride,,8890,104.73,,,FALSE,,Colnago,activities/8508213837.fit.gz,,8,8890,8444,104729.1719,22.52187538,12.40279198,579,578,1.600000024,170.3999939,16.12903023,0.005729062,,,130,78.11698151,,,,206.0095978,1974,,27,,1783628
7961360213,"Oct 14, 2022, 9:38:38 AM",Masters stage 4. Intense,Ride,,10248,107.54,,,FALSE,,Colnago,activities/8513799282.fit.gz,,8,10248,10004,107539.6172,20.34843826,10.74966145,967,956,-0.200000003,563.2000122,20.13422394,0.013204436,,,118,77.16960144,,,,198.682663,2257,,29,,2029883
7970878479,"Oct 16, 2022, 8:24:49 AM",Morning Ride,Ride,,6436,51.94,,,FALSE,,Colnago,activities/8525128092.fit.gz,,8,6436,6413,51938.96094,19.50625038,8.099011421,981,974,13,477,20.78479195,-0.095496714,,,99,71.63037872,,,,215.9264984,1568,,24,,1397582
7981455013,"Oct 18, 2022, 7:40:25 AM",Morning Cruise with Michelle.  New chainring needed,Ride,,12366,66.83,166,46,FALSE,,Colnago,activities/8537557582.fit.gz,,8,12366,10015,66832.29688,19.30390549,6.673220158,1107,1099,4,485.6000061,34.91479874,-0.016758366,,,101,64.11234283,,118.6502609,,149.8048248,1741,,23,46,1508083
7986987553,"Oct 19, 2022, 5:25:28 AM",Morning Ride,Ride,,22961,146.98,189,240,FALSE,,Colnago,activities/8543770355.fit.gz,,8,22961,18323,146980.4375,18.140625,8.021636009,1520,1527,-3.799999952,479.3999939,40.63492584,0.024356984,,,113,72.42978668,,136.3858337,,177.1066895,3700,,24,240,3227884
7992108920,"Oct 20, 2022, 9:40:13 AM",Lunch Ride,Ride,,10220,39.55,186,94,FALSE,,Colnago,activities/8549524971.fit.gz,,8,10220,5880,39558.21875,17.36581993,6.727588177,857,855,13,485.2000122,40.91267395,0.031851795,,,101,69.88941956,,138.43013,,185.7207031,1245,,29,94,1108347
8005256592,"Oct 23, 2022, 5:44:16 AM",Morning Ride,Ride,,6962,51.81,174,82,FALSE,,Colnago,activities/8564409076.fit.gz,,8,6962,6934,51815.96094,19.04375076,7.472737312,996,991,8.199999809,470.2000122,18.33154297,-0.06716077,,,105,68.85366821,,132.884491,,188.9146729,1479,,23,82,1317922
8021249114,"Oct 26, 2022, 5:28:20 AM",PNS ride,Ride,,17640,121.2,191,228,FALSE,,Colnago,activities/8582568503.fit.gz,,8,17640,15176,121200.5313,17.99374962,7.986329079,1280,1272,-13.60000038,473.2000122,28.85671425,-0.030362904,,,110,70.58106232,,138.1134033,,175.3024445,3023,,25,228,2665412
8037458900,"Oct 29, 2022, 4:50:25 AM",PNS 5 monestaries ride ,Ride,,35951,208.02,,,FALSE,,Colnago,activities/8600866413.fit.gz,,8,35951,26886,208026.3906,16.99062538,7.737349987,2334,2338,1,532.4000244,47.91448975,0.015382664,,,125,70.08065796,,,,147.7846375,4674,,22,,4046314
8052403301,"Nov 1, 2022, 10:41:55 AM",Winter training time,Ride,,7870,57.17,175,81,FALSE,,Colnago,activities/8618029429.fit.gz,,8,7870,7870,57171.91016,19.37656212,7.264537334,1016,1008,5.599999905,488.2000122,34.70815277,0.005597156,,,101,68.61540985,,131.0889282,,172.5536957,1544,,25,81,1365272
8056989690,"Nov 2, 2022, 6:27:56 AM",Morning Ride,Ride,,18075,126,194,250,FALSE,,Colnago,activities/8623207501.fit.gz,,8,18075,15274,126006.3906,18.97968674,8.249731064,1404,1388,10,485.2000122,33.26026154,-0.007142496,,,212,71.77941895,,141.4811249,,183.8115692,3183,,22,250,2827545
8062606225,"Nov 3, 2022, 11:47:12 AM",Lunch Ride,Ride,,8503,63.43,162,114,FALSE,,Colnago,activities/8629537696.fit.gz,,8,8503,8503,63435.77734,18.18593788,7.460399628,1128,1121,24.39999962,494.2000122,16.46655273,0.005990309,,,98,70.26467133,,135.9189301,,180.6726685,1744,,24,114,1549748
8071128341,"Nov 5, 2022, 7:44:26 AM",Morning Ride,Ride,,12990,97.69,181,158,FALSE,,Colnago,activities/8639160810.fit.gz,,8,12990,12807,97689.21094,17.90625,7.62779808,1636,1629,2.200000048,855,37.77534485,-0.018221052,,,133,70.88464355,,135.8183594,,178.5539703,2600,,17,158,2300917
8081369697,"Nov 7, 2022, 6:33:22 AM",Morning Ride,Ride,,15269,99.38,186,191,FALSE,,Colnago,activities/8650936520.fit.gz,,8,15269,14127,99385.71094,18.16562462,7.035160542,1776,1770,-2,489.3999939,48.3018837,-0.019721145,,,127,48.95198441,,135.2622375,,114.9529266,2591,,17,191,1608983
8085729168,"Nov 8, 2022, 6:21:30 AM",Suave. Chill,Ride,,7332,41.97,140,23,FALSE,,Colnago,activities/8655813970.fit.gz,,8,7332,7295,41975.87109,13.25400352,5.754060745,811,812,3.599999905,256.6000061,19.70462227,-0.018582102,,,92,65.63990784,,109.1419754,,128.3969574,1112,,15,23,941340
8091324244,"Nov 9, 2022, 6:43:43 AM",Morning Ride,Ride,,15885,117.28,182,199,FALSE,,Colnago,activities/8662069100.fit.gz,,8,15885,14501,117286.1328,16.01718712,8.088141441,1488,1489,19.79999924,485.2000122,36.07223892,-0.015858652,,,103,71.48948669,,136.2139282,,186.9646912,3061,,20,199,2723183
8100844402,"Nov 11, 2022, 8:23:01 AM",Morning Ride,Ride,,8665,67.38,183,114,FALSE,,Colnago,activities/8672736392.fit.gz,,8,8665,8567,67383.82813,19.23203087,7.865510941,1138,1131,7.199999809,487.2000122,16.2397728,-0.011575479,,,95,69.97889709,,136.3358307,,190.5719299,1836,,20,114,1644724
8106053575,"Nov 12, 2022, 8:32:27 AM",Z2 cruising,Ride,,13276,97.13,,,FALSE,,Colnago,activities/8678662832.fit.gz,,8,13276,13181,97137.9375,15.84218788,7.369542122,1286,1275,20.39999962,492.3999939,48.15047073,0.006794462,,,91,70.49124146,,,,167.0707245,2523,,23,,2213606
8116076646,"Nov 14, 2022, 9:09:14 AM",Morning Ride,Ride,,7185,51.88,166,56,FALSE,,Colnago,activities/8690192571.fit.gz,,8,7185,7120,51888.57031,18.31015587,7.28772068,999,992,-16.60000038,484.3999939,48.51719284,0.092891365,,,103,68.79729462,,125.131691,,177.819397,1438,,20,56,1273730
8120294831,"Nov 15, 2022, 8:49:40 AM",Wattbike 10 Minute Warm-up,Ride,,597,4.79,,,FALSE,,Colnago,activities/8694928796.tcx.gz,,8,597,597,4795.02002,9.972000122,8.031859398,0,,,,0,0,,,91,82.13903046,,,,161.2797394,128,,,,
8125462349,"Nov 16, 2022, 6:28:19 AM",PNS tempo ride,Ride,Legs on fire. Soaked on the roll home. Fun though!,16069,111.3,194,231,FALSE,,Colnago,activities/8700756839.fit.gz,,8,16069,14311,111303.9297,15.77812481,7.777508736,1288,1090,-50.79999924,488.2000122,36.42993546,0.318946511,,,102,72.41043854,,139.7860107,,183.0627594,2990,,21,231,2634908
8130731699,"Nov 17, 2022, 10:41:37 AM",Spin with Michelle and some efforts,Ride,,12071,67.63,185,88,FALSE,,Colnago,activities/8706661927.fit.gz,,8,12071,10062,67633.40625,19.39765549,6.721666336,1148,1141,3,502.2000122,38.12520599,0.015377013,,,116,65.82500458,,127.7382736,,175.3883057,2055,,22,88,1771012
8138139181,"Nov 19, 2022, 8:15:27 AM",Zwift - sprints in Watopia,Virtual Ride,,4595,42.24,180,52,FALSE,,Colnago,activities/8715007211.fit.gz,,8,4595,4595,42239.91797,16.70996094,9.192583084,504,0,1.200000048,57.79999924,12.1089468,0.005681828,,,160,79.4357605,,134.889328,,209.3516693,917,,,52,
8148279727,"Nov 21, 2022, 8:40:39 AM",Z2/3 ,Ride,,11411,79.96,160,93,FALSE,,Colnago,activities/8726628101.fit.gz,,8,11411,11277,79961.75781,16.87343788,7.090694427,1422,1409,4.400000095,563.7999878,38.4151535,0.026762795,,,184,71.14199066,,128.2772522,,185.2507172,2370,,18,93,2109105
8152519738,"Nov 22, 2022, 9:15:17 AM",Viento. ,Ride,,9414,66.21,185,81,FALSE,,Colnago,activities/8731389706.fit.gz,,8,9414,9309,66211.24219,17.48984337,7.112605095,1174,1172,3.799999952,508,38.78115082,0.010874287,,,132,70.715271,,127.2632065,,166.670639,1777,,15,81,1559591
8156853197,"Nov 23, 2022, 6:31:15 AM",PNS midweek wind ride,Ride,,15359,111.62,187,206,FALSE,,Colnago,activities/8736219971.fit.gz,,8,15359,13800,111619.3672,18.51171875,8.088359833,1265,1261,10.39999962,486.7999878,25.30479431,0.001791804,,,103,72.8397522,,139.0635681,,182.5173798,2902,,20,206,2550524
8169719571,"Nov 26, 2022, 6:14:51 AM",Morning Ride,Ride,,13761,94.86,178,145,FALSE,,Colnago,activities/8750693383.fit.gz,,8,13761,13092,94867.46875,17.33437538,7.246216774,1752,1748,7.199999809,857.7999878,27.67271042,-0.020660402,,,142,71.51681519,,132.4184113,,171.9882965,2601,,10,145,2281232
8179442626,"Nov 28, 2022, 9:34:55 AM",Zwift - sprints in Watopia,Virtual Ride,,5146,47.76,187,92,FALSE,,Colnago,activities/8761792907.fit.gz,,8,5146,5120,47765.71875,16.80390549,9.329241753,578,0,1.200000048,57.79999924,13.09627056,0.065318815,,,120,84.89082336,,143.0152435,,224.1976166,1096,,,92,
8183545683,"Nov 24, 2022, 6:23:02 AM",Wattbike 10 Minute Warm-up,Ride,,599,4.83,,,FALSE,,Colnago,activities/8766332448.tcx.gz,,8,599,599,4835.330078,10.40799999,8.072337151,0,,,,0,0,,,106,74.73455811,,,,162.3722839,130,,,,
8183574145,"Nov 29, 2022, 9:22:17 AM",Wattbike 10 Minute Warm-up,Ride,,598,4.83,,,FALSE,,Colnago,activities/8766364633.tcx.gz,,8,598,598,4835.569824,9.828000069,8.086237907,0,,,,0,0,,,96,86.71070099,,,,162.986618,130,,,,
8188849599,"Nov 30, 2022, 9:18:29 AM",Morning Ride,Ride,,12042,92.64,186,243,FALSE,,Colnago,activities/8772250578.fit.gz,,8,12042,11755,92642.59375,16.28437424,7.881122112,1524,1514,1.799999952,507.7999878,17.55829811,0.002374718,,,110,73.0188446,,146.5678101,,193.466629,2567,,14,243,2293717
8192995723,"Dec 1, 2022, 9:23:36 AM",Morning Ride,Ride,,9294,66.24,179,85,FALSE,,Colnago,activities/8776894505.fit.gz,,8,9294,9183,66244.25,18.93984413,7.213791847,1141,1138,10.39999962,504.7999878,34.37623596,-0.001207651,,,105,71.9282074,,131.2298279,,171.4598694,1798,,13,85,1584409
8201861957,"Dec 3, 2022, 10:49:14 AM",Lunch Ride,Ride,,11353,88.91,180,162,FALSE,,Colnago,activities/8786815976.fit.gz,,8,11353,11181,88912.78906,17.39374924,7.952132225,1266,1265,24.20000076,501.7999878,35.65864563,0.002024455,,,96,69.29427338,,138.5895386,,190.3697205,2400,,16,162,2139915
8210074198,"Dec 5, 2022, 9:25:37 AM",Morning Ride,Ride,,9899,71.13,181,106,FALSE,,Colnago,activities/8796205012.fit.gz,,8,9899,9443,71136.27344,18.98203087,7.533227921,1200,1194,4.800000191,505.2000122,24.00938416,0.019961687,,,126,70.15284729,,130.1794128,,180.3727264,1932,,16,106,1722268
8217949324,"Dec 7, 2022, 6:33:50 AM",Remember to charge di2.,Ride,,3385,18.82,164,37,FALSE,,Colnago,activities/8804989992.fit.gz,,8,3385,3178,18828.91016,16.68007851,5.924767017,481,478,22.79999924,498,13.32055759,-0.030803701,,,100,67.19087219,,127.1047821,,158.4586945,576,,11,37,503179
8232527113,"Dec 10, 2022, 4:03:52 PM",Zwift - Sand And Sequoias in Watopia,Virtual Ride,,5410,53.83,182,47,FALSE,,Colnago,activities/8821896038.fit.gz,,8,5410,5410,53834.74219,15.27031231,9.950968742,423,0,11.19999981,82.59999847,7.395788193,0.040865801,,,120,81.03517151,,132.9069672,,193.6611786,1000,,,47,
8243058869,"Dec 13, 2022, 8:56:01 AM",Morning Ride,Ride,,9365,66.62,188,145,FALSE,,Colnago,activities/8833833310.fit.gz,,8,9365,9246,66624.99219,20.40781212,7.205817699,1212,1205,3.799999952,486.6000061,32.03665161,-0.000900561,,,170,67.52996063,,140.8416138,,169.9364929,1796,,21,145,1586232
